id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
31228357,"COMFORTABLE STUDIO, PATERSON STREET, CWB",156409670,Tia,,Wan Chai,22.28038,114.18603,Entire home/apt,500,28,0,,,118,364,0,
31244381,55% 促銷! 家庭親子四人房 油麻地地鐵站A2出口,231389316,上.酒店 Up-Otel,,Yau Tsim Mong,22.31496,114.17137,Hotel room,2400,1,17,2020-09-12,0.56,2,215,0,
31270254,Cosy Flat in the best district of HK Island,211283722,Benoît,,Central & Western,22.28572,114.15039,Entire home/apt,830,2,10,2019-10-06,0.30,1,0,3,
31271063,3 Persons Room ( 3 人房設有私人浴室 ),192198129,Wing,,Yau Tsim Mong,22.29751,114.17257,Private room,215,1,38,2019-11-25,1.15,8,205,0,
31294662,Deluxe 4 Guests Ensuite 93,34087305,Cosmic,,Yau Tsim Mong,22.29812,114.17313,Hotel room,428,1,0,,,15,365,0,
31298434,7 Persons Room ( 7 人房 ) +Private Bathroom,192198129,Wing,,Yau Tsim Mong,22.29675,114.17375,Private room,1095,1,7,2020-01-14,0.23,8,52,0,
31299012,3 Persons Room +Private Bathroom ( 3 人家庭房+私人浴室),192198129,Wing,,Yau Tsim Mong,22.29528,114.17182,Private room,215,1,16,2019-12-16,0.48,8,0,0,
31315899,YX7-7人家庭房+地铁3分钟+稻香、翠华餐厅、肥姐小食+SASA、卓悦+朗豪坊+女人街,122131447,Debe,,Yau Tsim Mong,22.3186,114.17223,Private room,12061,1,0,,,83,0,0,
31316535,YX8-8人家庭房+旺角购物天堂+过境首选+地铁3分钟+香港人气最旺+女人街+美食中心,122131447,Debe,,Yau Tsim Mong,22.3197,114.17197,Private room,12061,1,0,,,83,0,0,
31320082,Cosy Apartment in Heart of the City - B,57169226,Ace,,Yau Tsim Mong,22.29694,114.17279,Entire home/apt,350,30,8,2021-08-01,0.52,8,105,3,
31320148,Single room near Wan Chai MTR Lee Tung Ave Exit D,121016246,Raymond,,Wan Chai,22.27569,114.17076,Private room,190,28,7,2020-10-29,0.23,5,20,1,
31321798,#67 ❤ Modern Studio ❤ 2 min to Yau Ma Tei MTR!,198109516,Caie,,Yau Tsim Mong,22.3123,114.16974,Private room,350,28,6,2019-07-29,0.19,55,339,0,
31321893,#69 ❤ Modern Studio ❤ 2 min to Yau Ma Tei MTR!,198109516,Caie,,Yau Tsim Mong,22.3145,114.17035,Private room,320,30,0,,,55,159,0,
31322583,交通十分方便 附近有超級市場、街市、商場、食店 步行往地鐵站5分鐘，步行往天后大約15分鐘,212244094,Amiuhk,,Eastern,22.28892,114.19473,Entire home/apt,1200,2,0,,,1,88,0,
31323820,Neat and clean apartment for rent 新裝整潔房間,234478334,Christine,,Wan Chai,22.27616,114.16952,Shared room,8500,180,0,,,1,363,0,
31326707,Little Warm Nest-B-NearTimes Square,224983823,Rela,,Wan Chai,22.27884,114.18046,Private room,179,28,47,2019-10-04,1.43,2,56,3,
31328431,景觀開揚studio flat,234517747,"May, Cheuk Yin",,Wong Tai Sin,22.3376,114.1942,Entire home/apt,400,1,18,2019-12-27,0.55,1,51,0,
31329575,Prince Edward SMALL room -- with Lift  (PE4a),97240131,Jov,,Sham Shui Po,22.32945,114.16714,Private room,180,29,0,,,344,364,0,
31340365,福田皇岗双口岸直达会展中心及北站温馨舒适阳光房两居室,188759313,琦寓,,Yuen Long,22.51612,114.07359,Entire home/apt,509,1,0,,,16,84,0,
31346966,"Best Location: A Cozy Home in the Heart of HK,sea",102345449,Nebby,,Wan Chai,22.28146,114.18549,Entire home/apt,1214,1,22,2019-12-31,0.66,8,342,1,
31349112,"PERFECT 2BDR, 3beds SOHO hip hideout for foodies",116547440,Eu & Jill,,Central & Western,22.28517,114.15265,Entire home/apt,1061,2,49,2020-04-18,1.44,1,357,0,
31350014,佐敦一房一廳連獨立廁所，5分鐘地鐵站，高鐵轉巴士直達樓下，全密碼自助入住，網絡電視,234731396,Waiki,,Yau Tsim Mong,22.30814,114.17023,Private room,400,1,24,2019-07-31,0.72,5,171,0,
31363590,3BR Modern Villa near Temple St night market,234872048,Karman,,Yau Tsim Mong,22.314,114.16767,Entire home/apt,701,28,145,2020-04-22,4.35,1,142,31,
31427826,長洲島 海景套房,43233075,Chan,,Islands,22.21321,114.03011,Entire home/apt,648,1,258,2020-04-15,7.68,6,76,84,
31431703,長洲島 獨立套房,43233075,Chan,,Islands,22.21074,114.02859,Entire home/apt,497,1,207,2020-08-09,6.17,6,83,82,
31436186,Luxury Happy Valley Apt-(Film or TV shooting),235471946,Victor WT,,Wan Chai,22.26696,114.18299,Entire home/apt,1650,3,0,,,2,362,0,
31436645,LJ3 三人池记+CurRy Specialist+海皇粥店(尖沙咀店)+麥奀雲吞麵世家,122131447,Debe,,Yau Tsim Mong,22.29576,114.17563,Private room,12061,1,1,2019-05-01,0.03,83,0,0,
31447004,临深圳火车站、罗湖口岸的新装修电梯景观房，离深圳火车站100多米、离罗湖口岸500左右，双电梯出口,223501334,承慧,,North,22.53412,114.11852,Shared room,83,1,2,2019-08-12,0.07,2,336,0,
31447215,"High  floor, great view. Free cancellation!",210574,Norman,,Islands,22.29129,113.94481,Entire home/apt,9999,2,16,2020-01-01,0.70,1,88,0,
31448458,Bright and cozy studio flat in Sheung Wan,26394060,Belinda,,Central & Western,22.28704,114.14778,Entire home/apt,1200,2,15,2019-04-14,0.46,1,88,0,
31451637,"COMPACT STUDIO ON PAK SHA RD, CWB",138649185,Fiona,,Wan Chai,22.27928,114.18511,Entire home/apt,500,28,0,,,179,364,0,
31452266,Sai Yun Pun - BIG Room for 2 with lift !  (s3c),4584648,Ivy,,Central & Western,22.28906,114.14455,Private room,180,29,0,,,384,364,0,
31454514,Newly Renovated ( Sai Wan ) 05@ HKU Station,6067974,Wilson,,Central & Western,22.28658,114.1335,Entire home/apt,1403,29,0,,,44,357,0,
31457523,LKR 3B1: 2 BR Apartment Next to Century Hotel,1375696,C S,,Wan Chai,22.27703,114.1761,Entire home/apt,1384,1,4,2019-06-16,0.19,14,365,0,
31462137,Deluxe Double room with private bathroom #13,221110094,Michael,,Yau Tsim Mong,22.29559,114.17194,Private room,169,1,72,2020-01-29,2.22,15,39,0,
31475541,Wanchai  -- Wanchai Room available for 1 (mh2a),97240131,Jov,,Wan Chai,22.27898,114.18064,Shared room,180,29,0,,,344,364,0,
31476198,"双人獨立套房，Room8,位於繁盛彌敦道，交通方便，全新裝修，干淨整潔，附近大型購物商場，購物方便",188099964,Virginia,,Yau Tsim Mong,22.31802,114.17065,Private room,380,1,36,2019-04-29,1.06,9,270,1,
31479764,DaDa高端公寓阳台景观全城美景看莲塘口岸仙湖植物园莲塘地铁站东湖公园罗湖体育馆适合家庭团队出游游,235403861,铁茹,,North,22.55297,114.1571,Private room,350,1,0,,,1,155,0,
31521132,Private room with amazing view (min stay 1 month),236208506,Enrico,,Wan Chai,22.27515,114.1695,Private room,500,20,0,,,1,177,0,
31528851,PREMIUM Loft＊3mins to Austin MTR＊24mins to Airport,51187996,Yuen,,Yau Tsim Mong,22.30906,114.16619,Entire home/apt,380,1,83,2019-10-16,2.46,23,133,1,
31529820,COZY Gem@Jordon！Austin！3minsMTR/24minsAirport,51187996,Yuen,,Yau Tsim Mong,22.30716,114.16575,Entire home/apt,290,1,54,2019-09-07,1.60,23,180,0,
31530023,*PREMIUM* Loft-3mins from AustinMTR-24mins Airport,51187996,Yuen,,Yau Tsim Mong,22.30874,114.16603,Entire home/apt,407,1,68,2019-11-23,2.03,23,175,0,
31542812,Cute 1BR Apartment with Sunny Private Terrace,110736097,Vicky,,Central & Western,22.28696,114.14273,Entire home/apt,758,7,10,2019-06-18,0.33,1,19,3,
31546840,Newly Renovated (Sai Wan) 04  @  HKU Station,6067974,Wilson,,Central & Western,22.28511,114.13398,Entire home/apt,1403,30,2,2020-12-19,0.07,44,359,1,
31549561,较场尾美佳雅苑12房1厅包栋 可住28一38人(近海 烧烤 KTV 麻将),235829491,娘新,,Islands,22.15972,114.30087,Entire home/apt,5416,1,0,,,1,364,0,
31560417,Brand New Studio Apartment in North Point - A1,218726712,Tee,,Eastern,22.2914,114.19608,Entire home/apt,802,7,24,2019-05-31,0.95,15,295,1,
31579292,Gem in the Sky - HK Island - Street Tram,105090440,Elijah,,Wan Chai,22.26824,114.18823,Entire home/apt,600,2,5,2020-01-16,0.15,1,81,0,
31580185,Room Available in Mong Kok (mk1e),67709885,Steven,,Yau Tsim Mong,22.3186,114.17029,Shared room,180,29,0,,,270,364,0,
31582088,"HOI-KUNG COURT STUDIO on GLOUCESTER RD , CWB HK",156409670,Tia,,Wan Chai,22.28109,114.18226,Entire home/apt,685,28,1,2019-08-17,0.04,118,364,0,
31602282,"STROLL TO MTR, ELEGANT 3BR ON NATHAN RD.",138649185,Fiona,,Yau Tsim Mong,22.31332,114.17003,Entire home/apt,1066,30,0,,,179,364,0,
31610831,Small cozy room in TST - Kimberley Rd.,154339336,Omer,,Yau Tsim Mong,22.29979,114.17331,Entire home/apt,550,1,1,2019-04-15,0.03,1,179,0,
31614949,MORE·TIME  会展中心/购物公园/福保  高层山景公寓,224234192,Tracy,,Yuen Long,22.51126,114.06213,Entire home/apt,368,1,5,2021-10-06,0.26,3,359,3,
31616644,"MINS WALK TO CWB MTR, SPACIOUS 2BR",138649185,Fiona,,Wan Chai,22.28218,114.18544,Entire home/apt,1100,28,0,,,179,364,0,
31655325,Twin Ensuite with Bathroom,136119586,Grandeur,,Yau Tsim Mong,22.32227,114.16782,Hotel room,400,1,2,2019-08-09,0.06,3,89,0,
31658399,LADIES ONLY hkd300 capsule bed safe convenient,217544364,Point,,Yau Tsim Mong,22.3204,114.1689,Shared room,280,3,3,2019-02-10,0.10,2,364,0,
31662448,Little Warm Nest-A-Near Times Square,224983823,Rela,,Wan Chai,22.27927,114.18096,Private room,183,28,24,2019-05-25,0.73,2,41,0,
31669569,Brand New Studio Apartment in North Point - B1,218726712,Tee,,Eastern,22.2914,114.19608,Entire home/apt,800,7,17,2019-07-31,1.54,15,295,1,
31669858,Brand New Studio Apartment in North Point - B2,218726712,Tee,,Eastern,22.2914,114.19608,Entire home/apt,800,7,10,2020-01-26,0.40,15,295,1,
31670175,Brand New Studio Apartment in North Point - E2,218726712,Tee,,Eastern,22.2914,114.19608,Entire home/apt,651,7,12,2019-09-03,0.82,15,295,0,
31683399,"STUDIO W/D TWIN BEDS , GLOUCESTER RD. CWB.",156409670,Tia,,Wan Chai,22.28109,114.18248,Entire home/apt,525,30,0,,,118,364,0,
31683436,1房佐敦核心購物區,237576452,Tsz Fung,,Yau Tsim Mong,22.30534,114.17069,Entire home/apt,380,2,4,2019-03-26,0.12,2,83,0,
31696606,Pacific Ocean view village cottage in Shek O,237708461,Emily,,Southern,22.2304,114.25258,Entire home/apt,1150,2,34,2021-07-26,1.03,2,77,19,
31702760,Deluxe Family Room With Private Bathroom #16,221110094,Michael,,Yau Tsim Mong,22.29746,114.17171,Private room,238,1,30,2019-07-16,0.90,15,39,1,
31723162,Studio in North Point (N8bs),97240131,Jov,,Eastern,22.29083,114.19893,Private room,217,29,0,,,344,365,0,
31723368,Studio in North Point(N8es),97240131,Jov,,Eastern,22.2927,114.20005,Private room,217,29,0,,,344,365,0,
31724320,DOUBLE STUDIO ON GLOUCESTER RD. CWB,156409670,Tia,,Wan Chai,22.28062,114.18265,Entire home/apt,534,30,0,,,118,364,0,
31726861,"COMPACT STUDIO ON PAK SHA RD, CWB.",156409670,Tia,,Wan Chai,22.27879,114.18539,Entire home/apt,385,30,0,,,118,364,0,
31763177,Flat Share Room in Sham Shui Po(Sp4a),97240131,Jov,,Sham Shui Po,22.32682,114.16013,Shared room,250,29,0,,,344,364,0,
31763356,Flat Share Room in Sham Shui Po(Spe4c),97240131,Jov,,Sham Shui Po,22.32723,114.16176,Shared room,180,250,0,,,344,364,0,
31763701,Sheung Wan Room (Sw10c),97240131,Jov,,Central & Western,22.28668,114.15109,Shared room,180,29,0,,,344,365,0,
31763979,【COOL & CUTE】Room in Sheung Wan FOR  1  (Sw18a),97240131,Jov,,Central & Western,22.28604,114.15102,Shared room,180,29,0,,,344,364,0,
31763994,【晨曦Dawn · 四熙】质感现代壁炉，巨幕投影，福田中心区 会展中心皇岗福田双口岸，紧邻地铁口,213309004,希,,North,22.53205,114.08664,Entire home/apt,498,30,49,2019-11-30,1.46,4,356,0,
31764157,Sheung Wan Room in Flat Share(Sw21e),97240131,Jov,,Central & Western,22.28489,114.1536,Shared room,180,29,0,,,344,365,0,
31764701,紧邻福田皇岗双口岸精致一房一厅可作两房2-4人,188759313,琦寓,,Yuen Long,22.51566,114.07275,Entire home/apt,379,1,1,2021-03-26,0.14,16,356,1,
31764719,福田皇岗双口岸旁直达会展中心北站清新温馨一房一厅,188759313,琦寓,,Yuen Long,22.51539,114.07404,Entire home/apt,379,1,0,,,16,83,0,
31764746,福田皇岗双口岸会展中心直达北站精致套房宜居2人,188759313,琦寓,,Yuen Long,22.51672,114.07415,Entire home/apt,344,1,0,,,16,365,0,
31765323,Capsule Bed(Ladies only)safe convenient HKD300,217544364,Point,,Yau Tsim Mong,22.32035,114.16939,Shared room,280,3,2,2019-03-03,0.06,2,364,0,
31771978,ZH house,187639101,Vincent,,Central & Western,22.28159,114.15023,Entire home/apt,3000,2,0,,,1,88,0,
31806673,Causeway Bay Room(C1b),97240131,Jov,,Wan Chai,22.27624,114.18206,Shared room,180,29,0,,,344,365,0,
31807209,Causeway Bay Room(C7b),97240131,Jov,,Wan Chai,22.27947,114.17983,Shared room,210,29,0,,,344,364,0,
31809857,Double Ensuite with Bathroom,136119586,Grandeur,,Yau Tsim Mong,22.3227,114.16893,Hotel room,350,1,1,2019-03-05,0.03,3,90,0,
31810960,"STUDIO W/D TWIN BEDS , GLOUCESTER RD. CWB",138649185,Fiona,,Wan Chai,22.27893,114.17693,Entire home/apt,525,30,0,,,179,364,0,
31810971,"STUDIO II ON HISTORIC STREET, GLOUCESTER Rd., CWB",138649185,Fiona,,Wan Chai,22.28112,114.17681,Entire home/apt,600,28,1,2019-05-26,0.03,179,364,0,
31812431,Nice room available in central(ml9b),4584648,Ivy,,Central & Western,22.28013,114.15475,Private room,180,29,0,,,384,365,0,
31821966,-10 off superbly clean double bed apt near HKU MTR,230008917,Candice,,Central & Western,22.28614,114.13613,Entire home/apt,468,30,1,2019-02-28,0.03,1,179,0,
31822079,尖沙咀英倫風格套房,237576452,Tsz Fung,,Yau Tsim Mong,22.29828,114.17611,Private room,400,2,1,2019-02-09,0.03,2,83,0,
31824750,Newly Renovated @ Wan Chai ! Local live here,6067974,Wilson,,Wan Chai,22.27761,114.17731,Entire home/apt,1200,28,1,2020-08-07,0.07,44,364,0,
31842994,"STUDIO SET-UP W/D GARDEN VIEW, CENTRAL HK.",138649185,Fiona,,Wan Chai,22.28551,114.19159,Private room,2220,15,0,,,179,364,0,
31845133,Central Room(Ml7c),97240131,Jov,,Central & Western,22.28031,114.15256,Shared room,180,29,0,,,344,365,0,
31845337,Central Room(Ml7d),97240131,Jov,,Central & Western,22.27984,114.15122,Shared room,180,29,0,,,344,365,0,
31845719,Wan Chai Room(Mh3a),97240131,Jov,,Wan Chai,22.27656,114.1791,Shared room,130,29,0,,,344,365,0,
31845889,Wan Chai Room(Mh3b),97240131,Jov,,Wan Chai,22.27827,114.18049,Shared room,180,29,0,,,344,365,0,
31846085,Central Mid Level Room(Ml3c),97240131,Jov,,Central & Western,22.28102,114.15068,Shared room,180,29,0,,,344,365,0,
31846617,Wan Chai Room(W3c),97240131,Jov,,Wan Chai,22.27699,114.17176,Shared room,180,29,0,,,344,365,0,
31854464,Newly renovated (10D) Explore like a local,6067974,Wilson,,Wan Chai,22.28506,114.19017,Entire home/apt,1200,28,1,2019-03-12,0.03,44,269,0,
31854535,Worthy Wan Chai Apartment 灣仔地點方便 超值二人住所 包煮食工具及洗衣機,230300016,Clarke,,Wan Chai,22.27964,114.17931,Entire home/apt,360,3,30,2020-01-02,0.91,1,135,7,
31861488,Flat share Room in Sheung Wan(Sw22a),97240131,Jov,,Central & Western,22.28777,114.14808,Shared room,270,29,0,,,344,365,0,
31865109,Brand New Studio Apartment in North Point - E6,218726712,Tee,,Eastern,22.2914,114.19608,Entire home/apt,650,7,16,2019-03-21,1.09,15,295,0,
31866168,Sai Ying Poon Room(S3b),97240131,Jov,,Central & Western,22.28841,114.14463,Shared room,180,29,0,,,344,365,0,
31866364,Sai Ying Pun Room in flat share(S5d),97240131,Jov,,Central & Western,22.28789,114.14274,Shared room,180,29,0,,,344,365,0,
31866590,Sheung Wan Room in Flat Share(Sw21a),97240131,Jov,,Central & Western,22.28633,114.1495,Shared room,180,29,0,,,344,365,0,
31866786,Sheung Wan Room(Sw7c),97240131,Jov,,Central & Western,22.28634,114.15059,Shared room,180,29,0,,,344,365,0,
31866902,Sheung Wan Room(Sw9a),97240131,Jov,,Central & Western,22.28831,114.14561,Shared room,180,29,0,,,344,365,0,
31867119,Tin Hau Room with Lift .  shareflat (Th1e),97240131,Jov,,Central & Western,22.28842,114.14526,Shared room,180,29,0,,,344,365,0,
31867270,Wan Chai Room(W3c),97240131,Jov,,Wan Chai,22.27844,114.17148,Shared room,180,29,0,,,344,365,0,
31867431,Flat share in Wan Chai(W10a),97240131,Jov,,Yau Tsim Mong,22.3124,114.17236,Shared room,180,29,0,,,344,364,0,
31871375,"European private room, very cozy!",161663532,Carl-Christian,,Wan Chai,22.28025,114.18352,Private room,564,4,0,,,1,87,0,
31913310,Spacious female room near Prince of Wales Hospital,150577122,Cherry,,Sha Tin,22.38453,114.20527,Private room,250,28,0,,,2,205,0,
31937545,"2 Bed, 2 Bath Apartment Located in Discovery Bay",218417290,Charles,,Islands,22.29574,114.01316,Entire home/apt,1200,14,5,2021-08-31,0.23,1,58,2,
31940509,Near LKF!! Cozy Experience of Hong Kong Culture!,102345449,Nebby,,Central & Western,22.28621,114.15067,Entire home/apt,1555,1,75,2021-10-01,2.28,8,117,25,
31947751,39F Tanford 2 bedrooms apartment,30670034,Travina,,Islands,22.2942,113.94804,Entire home/apt,820,29,0,,,9,364,0,
31961661,Clean & Bright studio,217734796,Family,,Yau Tsim Mong,22.30609,114.16899,Private room,400,1,7,2021-08-24,0.21,2,0,2,
31966470,Roomlord Single Capsule 3A - Mixed,237936129,Roomlord Wood Cave - 1 旅房 木洞 - 1店,,Yau Tsim Mong,22.30082,114.17352,Shared room,525,1,1,2019-03-26,0.03,18,365,0,
31966710,Causeway Bay Room(C2b),97240131,Jov,,Wan Chai,22.27703,114.18422,Shared room,180,29,0,,,344,365,0,
31966862,Causeway Bay Room(C6c),97240131,Jov,,Wan Chai,22.27901,114.18122,Shared room,180,29,0,,,344,365,0,
31967044,Causeway Bay Room(C7d),97240131,Jov,,Wan Chai,22.27764,114.17982,Shared room,180,29,0,,,344,365,0,
31967305,Causeway Bay Room(C11a),97240131,Jov,,Wan Chai,22.27824,114.18384,Shared room,180,29,0,,,344,365,0,
31967427,Causeway Bay Room(C11b),97240131,Jov,,Wan Chai,22.27804,114.18383,Shared room,180,29,0,,,344,364,0,
31967692,"COMPACT STUDIO NEXT TO MTR, SHEUNG WAN",156409670,Tia,,Central & Western,22.28683,114.15175,Entire home/apt,507,28,1,2019-02-27,0.03,118,364,0,
31967787,Girls only · New & Clean • Sea View 朝南海景 高檔住宅 性價比高,34255695,Kaylee,,Kowloon City,22.32812,114.20224,Private room,599,1,3,2019-02-12,0.09,1,81,1,
31970788,Triple Room (Private Bathroom) 3 人套房,30098437,Dragon Hostel,,Yau Tsim Mong,22.32029,114.17164,Private room,300,7,2,2019-05-12,0.06,17,263,0,
31974112,Roomlord Single Capsule 3B - Mixed,237936129,Roomlord Wood Cave - 1 旅房 木洞 - 1店,,Yau Tsim Mong,22.30082,114.17352,Shared room,526,1,0,,,18,365,0,
31974115,Roomlord Single Capsule 1B - Woman Only,237936129,Roomlord Wood Cave - 1 旅房 木洞 - 1店,,Yau Tsim Mong,22.30082,114.17352,Shared room,526,1,1,2019-02-07,0.03,18,365,0,
31974124,Roomlord Single Capsule 2A - Woman Only,237936129,Roomlord Wood Cave - 1 旅房 木洞 - 1店,,Yau Tsim Mong,22.30082,114.17352,Shared room,526,1,4,2019-02-07,0.13,18,365,0,
31974128,Roomlord Single Capsule 1A - Woman Only,237936129,Roomlord Wood Cave - 1 旅房 木洞 - 1店,,Yau Tsim Mong,22.30082,114.17352,Shared room,526,1,13,2019-09-07,0.40,18,365,0,
31974132,Roomlord Single Capsule 2B - Woman Only,237936129,Roomlord Wood Cave - 1 旅房 木洞 - 1店,,Yau Tsim Mong,22.30082,114.17352,Shared room,526,1,6,2019-03-07,0.18,18,365,0,
31974137,Roomlord Single Capsule 4A - Woman Only,237936129,Roomlord Wood Cave - 1 旅房 木洞 - 1店,,Yau Tsim Mong,22.30082,114.17352,Shared room,526,1,2,2019-09-21,0.07,18,365,0,
31974139,Roomlord Single Capsule 4B - Woman Only,237936129,Roomlord Wood Cave - 1 旅房 木洞 - 1店,,Yau Tsim Mong,22.30082,114.17352,Shared room,526,1,2,2019-05-04,0.06,18,365,0,
31974180,Roomlord Single Capsule 4C - Woman Only,237936129,Roomlord Wood Cave - 1 旅房 木洞 - 1店,,Yau Tsim Mong,22.30082,114.17352,Shared room,526,1,5,2019-09-29,0.15,18,365,0,
31974184,Roomlord Single Capsule 5A - Mixed,237936129,Roomlord Wood Cave - 1 旅房 木洞 - 1店,,Yau Tsim Mong,22.30082,114.17352,Shared room,526,1,2,2019-09-12,0.07,18,365,0,
31974189,Roomlord Single Capsule 5B - Mixed,237936129,Roomlord Wood Cave - 1 旅房 木洞 - 1店,,Yau Tsim Mong,22.30082,114.17352,Shared room,526,1,10,2019-08-14,0.33,18,365,0,
31974202,Roomlord Single Capsule 6A - Woman Only,237936129,Roomlord Wood Cave - 1 旅房 木洞 - 1店,,Yau Tsim Mong,22.30082,114.17352,Shared room,526,1,1,2019-03-18,0.03,18,365,0,
31974213,Roomlord Single Capsule 6B - Woman Only,237936129,Roomlord Wood Cave - 1 旅房 木洞 - 1店,,Yau Tsim Mong,22.30082,114.17352,Shared room,526,1,1,2019-03-27,0.03,18,365,0,
31974217,Roomlord Single Capsule 7A - Mixed,237936129,Roomlord Wood Cave - 1 旅房 木洞 - 1店,,Yau Tsim Mong,22.30082,114.17352,Shared room,526,1,2,2019-03-05,0.06,18,365,0,
31974220,Roomlord Single Capsule 7B - Mixed,237936129,Roomlord Wood Cave - 1 旅房 木洞 - 1店,,Yau Tsim Mong,22.30082,114.17352,Shared room,526,1,2,2019-05-03,0.06,18,365,0,
31974227,Roomlord Single Capsule 7C - Mixed,237936129,Roomlord Wood Cave - 1 旅房 木洞 - 1店,,Yau Tsim Mong,22.30082,114.17352,Shared room,526,1,7,2019-09-06,0.22,18,365,0,
31976530,4people Room (Private Bathroom),30098437,Dragon Hostel,,Yau Tsim Mong,22.32051,114.17169,Private room,400,21,1,2019-04-07,0.03,17,263,0,
